TableID,ColumnID,RowID,URI_sub,URI_gt,ok
21362676_0_6854186738074119688,1,31,http://dbpedia.org/resource/Groundhog_Day,http://dbpedia.org/resource/Groundhog_Day_(film) http://dbpedia.org/resource/Groundhog_Day_(movie) http://dbpedia.org/resource/Groundhog_Day_(film http://dbpedia.org/resource/Groundhog_Day_(film) http://dbpedia.org/resource/Groundhog_Day_movie http://dbpedia.org/resource/Ned_Ryerson http://dbpedia.org/resource/Groundhog_day_movie http://dbpedia.org/resource/Groundhog_Day_(1993_movie),0
53822652_0_5767892317858575530,1,33,http://dbpedia.org/resource/Moneyball,http://dbpedia.org/resource/Moneyball_(film) http://dbpedia.org/resource/Moneyball_(film),0
25404227_0_2240631045609013057,1,67,http://dbpedia.org/resource/The_Last_of_the_Mohicans,http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_film) http://dbpedia.org/resource/The_last_of_the_mohicans_(1992_film) http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_movie) http://dbpedia.org/resource/The_Last_of_the_Mohicans_(1992_film) http://dbpedia.org/resource/Last_of_the_Mohicans_(film) http://dbpedia.org/resource/Last_of_the_Mohicans_(1992_film),0
8468806_0_4382447409703007384,1,22,NOT FOUND URI,http://dbpedia.org/resource/Lake_Turkana http://dbpedia.org/resource/Jade_Sea http://dbpedia.org/resource/Turkana_Lake http://dbpedia.org/resource/Lake_Rudolf http://dbpedia.org/resource/Lake_turkana http://dbpedia.org/resource/Lake_Turkana http://dbpedia.org/resource/Ka'alakol http://dbpedia.org/resource/Lake_Rudolph http://dbpedia.org/resource/Rudolf_Lake,0
66009064_0_9148652238372261251,0,229,NOT FOUND URI,http://dbpedia.org/resource/Mox_McQuery http://dbpedia.org/resource/Mox_McQuery,0
9834884_0_3871985887467090123,1,97,NOT FOUND URI,http://dbpedia.org/resource/Amsterdam_Museum http://dbpedia.org/resource/The_Amsterdams_Historisch_Museum http://dbpedia.org/resource/Amsterdam_Museum http://dbpedia.org/resource/Amsterdam_Historical_Museum http://dbpedia.org/resource/Amsterdams_Historisch_Museum,0
91959037_0_7907661684242014480,1,233,NOT FOUND URI,http://dbpedia.org/resource/Pok%C3%A9mon_FireRed_and_LeafGreen http://dbpedia.org/resource/Pok%C3%A9mon_FireRed_and_LeafGreen,0
13719111_1_5719401842463579519,0,284,http://dbpedia.org/resource/Cabanis's_greenbul,http://dbpedia.org/resource/Ansorge's_Greenbul http://dbpedia.org/resource/Andropadus_ansorgei http://dbpedia.org/resource/Ansorge's_greenbul http://dbpedia.org/resource/Eurillas_ansorgei http://dbpedia.org/resource/Ansorge's_Greenbul,0
50245608_0_871275842592178099,0,46,http://dbpedia.org/resource/Closer,http://dbpedia.org/resource/Closer_(2004_film) http://dbpedia.org/resource/Closer_(film) http://dbpedia.org/resource/Closer_(2004_film) http://dbpedia.org/resource/Closer_(movie),0
26310680_0_5150772059999313798,1,75,http://dbpedia.org/resource/Nakfa,http://dbpedia.org/resource/Eritrean_nakfa http://dbpedia.org/resource/Eritrean_nakfa http://dbpedia.org/resource/Nafka http://dbpedia.org/resource/Eritrean_Nakfa http://dbpedia.org/resource/Eritrean_Nafka http://dbpedia.org/resource/Nfk,0
50245608_0_871275842592178099,0,219,http://dbpedia.org/resource/Speed,"http://dbpedia.org/resource/Spaceballs http://dbpedia.org/resource/Rocky_5_thousand http://dbpedia.org/resource/Spaceballs,_the_movie http://dbpedia.org/resource/Prince_Lone_Star http://dbpedia.org/resource/Rocky_MMMMM http://dbpedia.org/resource/Spaceballs_2:_The_Search_for_More_Money http://dbpedia.org/resource/Colonel_Sandurz http://dbpedia.org/resource/Rocky_Five-thousand http://dbpedia.org/resource/Ludicrous_Speed http://dbpedia.org/resource/SpaceBalls http://dbpedia.org/resource/Spaceballs_3 http://dbpedia.org/resource/Spaceballs_2 http://dbpedia.org/resource/Spaceballs_sequel http://dbpedia.org/resource/Spaceballs_1 http://dbpedia.org/resource/Rocky_5000 http://dbpedia.org/resource/Princess_vespa http://dbpedia.org/resource/The_Search_For_More_Money http://dbpedia.org/resource/Ludicrous_speed http://dbpedia.org/resource/Space_Balls http://dbpedia.org/resource/Spaceballs_II:_The_Search_for_More_Money http://dbpedia.org/resource/Skroob http://dbpedia.org/resource/Spaceballs_III http://dbpedia.org/resource/Space_balls http://dbpedia.org/resource/Rocky_5-Thousand http://dbpedia.org/resource/Rocky_5-thousand http://dbpedia.org/resource/Rocky_five_thousand http://dbpedia.org/resource/The_Search_for_More_Money http://dbpedia.org/resource/King_Roland http://dbpedia.org/resource/Rocky_5_Thousand http://dbpedia.org/resource/Dark_Helmet http://dbpedia.org/resource/Spaceball_One http://dbpedia.org/resource/Spaceballs_III:_The_Search_for_Spaceballs_II http://dbpedia.org/resource/Pizza_the_hutt http://dbpedia.org/resource/Princess_Vespa http://dbpedia.org/resource/Spaceballs_I http://dbpedia.org/resource/The_Schwartz http://dbpedia.org/resource/President_Skroob http://dbpedia.org/resource/Spaceballs_3:_The_Search_for_Spaceballs_2 http://dbpedia.org/resource/Rocky_five-thousand http://dbpedia.org/resource/Spaceball_1 http://dbpedia.org/resource/Lone_Starr http://dbpedia.org/resource/Spaceballs http://dbpedia.org/resource/Spaceball_I http://dbpedia.org/resource/Spaceballs:_The_Search_for_More_Money http://dbpedia.org/resource/Pizza_the_Hutt http://dbpedia.org/resource/Rocky_Five_thousand http://dbpedia.org/resource/Rocky_5,000 http://dbpedia.org/resource/Spaceballs_II",0
54719588_0_8417197176086756912,3,103,NOT FOUND URI,http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate http://dbpedia.org/resource/A_Thin_Line_Between_Love_and_Hate_(soundtrack) http://dbpedia.org/resource/A_Thin_Line_Between_Love_&_Hate,0
13719111_1_5719401842463579519,0,103,http://dbpedia.org/resource/Long-toed_lapwing,http://dbpedia.org/resource/African_Wattled_Lapwing http://dbpedia.org/resource/Afribyx_senegallus http://dbpedia.org/resource/Senegal_wattled_plover http://dbpedia.org/resource/African_Wattled_Lapwing http://dbpedia.org/resource/Senegal_Wattled_Plover http://dbpedia.org/resource/African_wattled_lapwing http://dbpedia.org/resource/Afribyx http://dbpedia.org/resource/Parra_senegalla http://dbpedia.org/resource/Wattled_Lapwing http://dbpedia.org/resource/Wattled_plover http://dbpedia.org/resource/Wattled_lapwing http://dbpedia.org/resource/Vanellus_senegallus http://dbpedia.org/resource/Wattled_Plover,0
77694908_0_6083291340991074532,1,88,http://dbpedia.org/resource/Scarface,http://dbpedia.org/resource/Scarface_(1983_film) http://dbpedia.org/resource/Manny_Ribera http://dbpedia.org/resource/Emilio_Rebenga_(Scarface) http://dbpedia.org/resource/Manny_Ray http://dbpedia.org/resource/Scarface_Tony_Montana http://dbpedia.org/resource/Scarface_(1983_film) http://dbpedia.org/resource/Say_hello_to_my_little_friend! http://dbpedia.org/resource/Omar_Suarez http://dbpedia.org/resource/Scarface_1983 http://dbpedia.org/resource/Mel_Bernstein http://dbpedia.org/resource/Omar_Suárez http://dbpedia.org/resource/Say_'hello'_to_my_little_friend! http://dbpedia.org/resource/Scarface_(1983) http://dbpedia.org/resource/Omar_Suarez_(Scarface) http://dbpedia.org/resource/Georgina_Montana http://dbpedia.org/resource/Scarface_(1983_Film) http://dbpedia.org/resource/Hector_the_toad http://dbpedia.org/resource/Rebenga http://dbpedia.org/resource/List_of_Scarface_characters http://dbpedia.org/resource/Antonio_%22Tony%22_Montana_%22Scarface%22 http://dbpedia.org/resource/Say_hello_to_my_little_friend http://dbpedia.org/resource/Scarface_1983_film http://dbpedia.org/resource/Gina_Montana http://dbpedia.org/resource/Scarface_(1983_movie) http://dbpedia.org/resource/Manolo_Ribera http://dbpedia.org/resource/Rebenga_(Scarface) http://dbpedia.org/resource/Emilio_Rebenga,0
54719588_0_8417197176086756912,3,3,http://dbpedia.org/resource/Pi,http://dbpedia.org/resource/Pi_(film) http://dbpedia.org/resource/Π_(movie) http://dbpedia.org/resource/Π_(film_score) http://dbpedia.org/resource/Pi_Faith_in_Chaos http://dbpedia.org/resource/P_(movie) http://dbpedia.org/resource/Pi_(soundtrack) http://dbpedia.org/resource/Pi_the_movie http://dbpedia.org/resource/Pi_(1998) http://dbpedia.org/resource/Pi_(1998_film) http://dbpedia.org/resource/Pi_(album) http://dbpedia.org/resource/Pi_(film) http://dbpedia.org/resource/Π_(film) http://dbpedia.org/resource/Pi_-_Faith_in_Chaos http://dbpedia.org/resource/Pi_(film_score) http://dbpedia.org/resource/P_(film_score) http://dbpedia.org/resource/Pi_(movie),0
66009064_0_9148652238372261251,0,8,http://dbpedia.org/resource/Chris_Singleton,http://dbpedia.org/resource/Chris_Singleton_(baseball) http://dbpedia.org/resource/Chris_Singleton_(baseball) http://dbpedia.org/resource/Christopher_Singleton http://dbpedia.org/resource/Chris_Singleton_(baseball_player),0
34041816_1_4749054164534706977,1,3,http://dbpedia.org/resource/Frankfurt_Airport,http://dbpedia.org/resource/Hong_Kong_International_Airport http://dbpedia.org/resource/Chep-Lap-Kok_airport http://dbpedia.org/resource/Hong_Kong_(international_airport) http://dbpedia.org/resource/Chep_Lap_Kok_airport http://dbpedia.org/resource/Hong_kong_international http://dbpedia.org/resource/赤鱲角機場 http://dbpedia.org/resource/HKIA http://dbpedia.org/resource/Hong_Kong_International_(airport) http://dbpedia.org/resource/Hong_Kong_international_Airport http://dbpedia.org/resource/Chep_Lap_Kok_International_Airport http://dbpedia.org/resource/Chek_Lap_Kok_Airport http://dbpedia.org/resource/HKG_Airport http://dbpedia.org/resource/Hong_Kong_Internation_Airport http://dbpedia.org/resource/Hong_Kong_(airport) http://dbpedia.org/resource/Chek-Lap-Kok_Airport http://dbpedia.org/resource/Chep_Lap_Kok_Airport http://dbpedia.org/resource/Hong_Kong_International_Airport http://dbpedia.org/resource/香港国际机场 http://dbpedia.org/resource/Hong_Kong_Intn'l_Airport http://dbpedia.org/resource/Chek-Lap-Kok_airport http://dbpedia.org/resource/Airport_at_Chek_Lap_Kok http://dbpedia.org/resource/Chep-Lap-Kok_Airport http://dbpedia.org/resource/香港國際機場 http://dbpedia.org/resource/Hong_Kong_Airport http://dbpedia.org/resource/Hong_Kong_International http://dbpedia.org/resource/Hong_Kong_airport http://dbpedia.org/resource/赤鱲角机场 http://dbpedia.org/resource/Chek_Lap_Kok_airport http://dbpedia.org/resource/Chek_Lap_Kok_International_Airport http://dbpedia.org/resource/HK_International_Airport http://dbpedia.org/resource/Airport_in_Chek_Lap_Kok,0
53822652_0_5767892317858575530,1,68,http://dbpedia.org/resource/Cyrus,http://dbpedia.org/resource/Cyrus_(2010_comedy-drama_film) http://dbpedia.org/resource/Cyrus_(2010_comedy-drama_film),0
91959037_0_7907661684242014480,1,360,NOT FOUND URI,http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time http://dbpedia.org/resource/Prince_of_Persia:_Sands_of_Time http://dbpedia.org/resource/Prince_of_Persia_The_Sands_of_Time http://dbpedia.org/resource/Prince_of_Persia:_Sands_of_Time_soundtrack http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time_Soundtrack http://dbpedia.org/resource/Kakulukia http://dbpedia.org/resource/Prince_of_Persia:_Le_sabbie_del_tempo http://dbpedia.org/resource/Prince_of_persia_the_sands_of_time http://dbpedia.org/resource/Prince_of_Persia:_Sands_of_Time_Movie http://dbpedia.org/resource/Prince_of_persia_the_sands_of_time_ost http://dbpedia.org/resource/Prince_of_Persia:_The_Sands_of_Time,0
13719111_1_5719401842463579519,0,501,NOT FOUND URI,http://dbpedia.org/resource/Strange_Weaver http://dbpedia.org/resource/Strange_Weaver http://dbpedia.org/resource/Ploceus_alienus http://dbpedia.org/resource/Strange_weaver,0
14067031_0_559833072073397908,0,53,NOT FOUND URI,http://dbpedia.org/resource/Zimbabwe http://dbpedia.org/resource/Republic_Of_Zimbabwe http://dbpedia.org/resource/Zimbabwei http://dbpedia.org/resource/Zimbabwe http://dbpedia.org/resource/Zimbabwean_legends http://dbpedia.org/resource/Zimbabwean_cuisine http://dbpedia.org/resource/Zimbabwean_cultural_practices http://dbpedia.org/resource/Cuisine_of_Zimbabwe http://dbpedia.org/resource/Zimbabwae http://dbpedia.org/resource/Zimbabwean http://dbpedia.org/resource/Chimpabwe http://dbpedia.org/resource/ISO_3166-1:ZW http://dbpedia.org/resource/Health_care_in_Zimbabwe http://dbpedia.org/resource/People_of_Zimbabwe http://dbpedia.org/resource/ZWE http://dbpedia.org/resource/Etymology_of_Zimbabwe http://dbpedia.org/resource/Zimbobwe http://dbpedia.org/resource/Republic_Zimbabwe http://dbpedia.org/resource/Republic_of_Zimbabwe http://dbpedia.org/resource/Name_of_Zimbabwe http://dbpedia.org/resource/Zimbawean http://dbpedia.org/resource/Zimbabwian,0
50245608_0_871275842592178099,0,162,http://dbpedia.org/resource/Producers,http://dbpedia.org/resource/The_Producers_(2005_film) http://dbpedia.org/resource/The_Producers_(2005_movie) http://dbpedia.org/resource/The_Producers:_The_Movie_Musical http://dbpedia.org/resource/The_Producers_(2005) http://dbpedia.org/resource/The_Producers_(2005_film),0
8468806_0_4382447409703007384,1,10,NOT FOUND URI,http://dbpedia.org/resource/Great_Slave_Lake http://dbpedia.org/resource/Great_slave_lake http://dbpedia.org/resource/Athupusco http://dbpedia.org/resource/Lake_Great_Slave http://dbpedia.org/resource/Grand_lac_des_Esclaves http://dbpedia.org/resource/Great_Slave_Lake,0
9475172_1_1023126399856690702,1,145,http://dbpedia.org/resource/Jackass,http://dbpedia.org/resource/Jackass_(TV_series) http://dbpedia.org/resource/Dickhouse http://dbpedia.org/resource/Extreme_Squared http://dbpedia.org/resource/Jackass_4 http://dbpedia.org/resource/Jackass_world http://dbpedia.org/resource/Jackass_(TV_series) http://dbpedia.org/resource/Jackass_(TV_Series) http://dbpedia.org/resource/JackassWorld.com http://dbpedia.org/resource/Jackass_tv_series http://dbpedia.org/resource/Jackass_TV http://dbpedia.org/resource/Jackass_(tv_series) http://dbpedia.org/resource/Jackass_number_three http://dbpedia.org/resource/JackassWorld http://dbpedia.org/resource/Jackass_TV_series http://dbpedia.org/resource/Jennyass http://dbpedia.org/resource/Jackass_Crew http://dbpedia.org/resource/Jackass_(television) http://dbpedia.org/resource/Jackass_(television_series) http://dbpedia.org/resource/Jackass_(TV_Show) http://dbpedia.org/resource/Jackass_(TV) http://dbpedia.org/resource/Dickhouse_Productions http://dbpedia.org/resource/Jackass_(television_show) http://dbpedia.org/resource/Jackass_TV_Series http://dbpedia.org/resource/Latiffany_Shequeifa http://dbpedia.org/resource/Jackass_(TV_show),0
21245481_0_8730460088443117515,1,183,NOT FOUND URI,http://dbpedia.org/resource/Lake_O'_the_Pines http://dbpedia.org/resource/Lake_O’_the_Pines http://dbpedia.org/resource/Lake_o'_the_Pines http://dbpedia.org/resource/Lake_O'_The_Pines http://dbpedia.org/resource/Ferrell's_Bridge_Reservoir http://dbpedia.org/resource/Lake_o'_the_pines http://dbpedia.org/resource/Lake_O'_the_Pines,0
28086084_0_3127660530989916727,0,198,http://dbpedia.org/resource/Stephen,"http://dbpedia.org/resource/Saint_Stephen http://dbpedia.org/resource/St._Stephen_the_Martyr http://dbpedia.org/resource/St_Stephen http://dbpedia.org/resource/Saint_Stephen http://dbpedia.org/resource/Stephen_the_Protomartyr http://dbpedia.org/resource/Apostle_Stephen_the_Protomartyr http://dbpedia.org/resource/St_Stephen_Martyr http://dbpedia.org/resource/Saint_Steven http://dbpedia.org/resource/St._Steven http://dbpedia.org/resource/Stephen_Martyr http://dbpedia.org/resource/St._Stephen http://dbpedia.org/resource/Stephen,_Saint http://dbpedia.org/resource/Apostle_Stephen",0
13719111_1_5719401842463579519,0,552,http://dbpedia.org/resource/White-rumped_seedeater,http://dbpedia.org/resource/Streaky_Seedeater http://dbpedia.org/resource/Crithagra_striolata http://dbpedia.org/resource/Streaky_Seedeater http://dbpedia.org/resource/Streaky_seedeater http://dbpedia.org/resource/Serinus_striolatus,0
54719588_0_8417197176086756912,3,139,http://dbpedia.org/resource/Waking_The_Dead,http://dbpedia.org/resource/Waking_the_Dead_(film) http://dbpedia.org/resource/Waking_the_dead_(film) http://dbpedia.org/resource/Waking_the_Dead_(film),0
9834884_0_3871985887467090123,1,64,NOT FOUND URI,"http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin http://dbpedia.org/resource/Gem%C3%A4ldegalerie,_Berlin",0
13719111_1_5719401842463579519,0,56,http://dbpedia.org/resource/Dark_chanting-goshawk,http://dbpedia.org/resource/Lizard_Buzzard http://dbpedia.org/resource/Kaupifalco_monogrammicus http://dbpedia.org/resource/Lizard-buzzard http://dbpedia.org/resource/Lizard_buzzard http://dbpedia.org/resource/Lizard_Buzzard http://dbpedia.org/resource/Kaupifalco http://dbpedia.org/resource/Kalpifalco,0
22864497_0_8632623712684511496,0,39,http://dbpedia.org/resource/Bionic_Commando,http://dbpedia.org/resource/Bionic_Commando_(2009_video_game) http://dbpedia.org/resource/Bionic_Commando_(remake) http://dbpedia.org/resource/Bionic_Commando_(2009_video_game) http://dbpedia.org/resource/Bionic_Commando_(2008_game) http://dbpedia.org/resource/Bionic_Commando_(2008) http://dbpedia.org/resource/Bionic_Commando_2 http://dbpedia.org/resource/Bionic_Commando_(sequel) http://dbpedia.org/resource/Bionic_Commando_(2009_computer_game),0
13719111_1_5719401842463579519,0,415,http://dbpedia.org/resource/Brown_babbler,http://dbpedia.org/resource/Black-lored_Babbler http://dbpedia.org/resource/Sharpe's_pied_babbler http://dbpedia.org/resource/Sharpe's_pied-babbler http://dbpedia.org/resource/Black-lored_Babbler http://dbpedia.org/resource/Turdoides_sharpei http://dbpedia.org/resource/Sharpe's_Pied-babbler http://dbpedia.org/resource/Black-lored_babbler http://dbpedia.org/resource/Sharpe's_Babbler http://dbpedia.org/resource/Sharpe's_Pied_Babbler,0
9834884_0_3871985887467090123,1,3,NOT FOUND URI,"http://dbpedia.org/resource/The_Louvre http://dbpedia.org/resource/Musee_Napoleon http://dbpedia.org/resource/Musée_du_Louvre http://dbpedia.org/resource/Carre_gallery http://dbpedia.org/resource/The_Louvre http://dbpedia.org/resource/Salon_Carré http://dbpedia.org/resource/Le_Louvre http://dbpedia.org/resource/Musee_Napoleon_(Paris) http://dbpedia.org/resource/Louvre_Museum http://dbpedia.org/resource/Musee_du_louvre http://dbpedia.org/resource/Salle_des_etats http://dbpedia.org/resource/Grand_Gallery http://dbpedia.org/resource/Salon_Carre http://dbpedia.org/resource/Musee_du_Louvre http://dbpedia.org/resource/Louvre_museum http://dbpedia.org/resource/Richelieu_Wing http://dbpedia.org/resource/Auditorium_du_Louvre http://dbpedia.org/resource/Musee_Du_Luvre http://dbpedia.org/resource/Louvre http://dbpedia.org/resource/Musée_du_Louvre,_Paris http://dbpedia.org/resource/Louvre_Museum,_Paris http://dbpedia.org/resource/Musee_napoleon http://dbpedia.org/resource/Louvre_Paris http://dbpedia.org/resource/Galeries_du_Louvre http://dbpedia.org/resource/McDonald's_(The_Louvre) http://dbpedia.org/resource/Musée_Napoléon http://dbpedia.org/resource/Musée_Napoleon http://dbpedia.org/resource/Musee_du_Louvre,_Paris http://dbpedia.org/resource/Lourve http://dbpedia.org/resource/Musée_Napoléon_(Paris) http://dbpedia.org/resource/Salle_des_Etats http://dbpedia.org/resource/Paris,_France/Musees/Louvre",0
